"usageclass","checkouttype","materialtype","checkoutyear","checkoutmonth","checkouts","title","creator","subjects","publisher","publicationyear"
"Physical","Horizon","BOOK","2019","1","1","Cooking with Greek yogurt : healthy recipes for buffalo blue cheese chicken, Greek yogurt pancakes, mint julep frozen yogurt, and more! / Cassie Johnston.","Johnston, Cassie","Cooking Yogurt, Yogurt, Cookbooks","Countryman Press,","[2014]"
"Physical","Horizon","BOOK","2019","1","1","Five little monkeys go shopping / Eileen Christelow.","Christelow, Eileen","Monkeys Juvenile fiction, Shopping Juvenile fiction","Clarion Books,","2007."
"Digital","OverDrive","EBOOK","2019","1","1","Holy Cow: An Indian Adventure","Sarah Macdonald","Biography & Autobiography, Nonfiction, Travel","Random House, Inc.","2010"
"Physical","Horizon","SOUNDDISC","2019","1","1","Desert skies / Beachwood Sparks.","Beachwood Sparks","Rock music 1991 2000","Alive Records,","[2013]"
"Physical","Horizon","BOOK","2019","1","1","Oishinbo, a la carte. The joy of rice / story by Tetsu Kariya ; art by Akira Hanasaki ; [translation, Tetsuichiro Miyaki ; touch-up & lettering, Kelle Han].","Kariya, Tetsu, 1941-","Cooking Japanese Comic books strips etc, Rice Comic books strips etc, Journalists Comic books strips etc, Japan Comic books strips etc, Graphic novels","VIZ Media,","2009."
"Digital","OverDrive","EBOOK","2019","1","2","The Pearl","John Steinbeck","Classic Literature, Fiction, Literature","Penguin Group (USA), Inc.","2011"
"Digital","OverDrive","EBOOK","2019","1","1","Utilitarianism and Other Essays","John Stuart Mill","Nonfiction, Philosophy","Penguin Group (USA), Inc.","2011"
"Physical","Horizon","BOOK","2019","1","1","Sparrow Girl / written by Sara Pennypacker ; illustrated by Yoko Tanaka.","Pennypacker, Sara, 1951-","Sparrows Juvenile fiction, Compassion Juvenile fiction, China History 1949 1976 Juvenile fiction","Disney/Hyperion,","[2009]"
"Digital","OverDrive","AUDIOBOOK","2019","1","5","Looking Deeply: Mindfulness and Meditation (unabridged) (Unabridged)","Thich Nhat Hanh","Nonfiction, Religion & Spirituality","Better Listen LLC","2009"
"Physical","Horizon","BOOK","2019","1","9","Time for bed, Miyuki / text by Roxane Marie Galliez ; illustrations by Seng Soun Ratanavanh.","Galliez, Roxane Marie","Bedtime Fiction, Grandfathers Fiction, Nature Fiction, Bedtime Juvenile fiction, Grandfathers Juvenile fiction","Princeton Architectural Press,","[2018]."
"Digital","OverDrive","EBOOK","2019","1","1","How I Write: Secrets of a Bestselling Author","Janet Evanovich","Nonfiction, Reference","Macmillan Publishers","2014"
"Physical","Horizon","BOOK","2019","1","1","My name is memory / Ann Brashares.","Brashares, Ann","Man woman relationships Fiction, Reincarnation Fiction, Memory Fiction, Love stories, Fantasy fiction","Riverhead Books,","2010."
"Digital","OverDrive","EBOOK","2019","1","12","The Thirteenth Tale: A Novel","Diane Setterfield","Fiction, Historical Fiction, Literature, Romance","Simon & Schuster, Inc.","2014"
"Digital","OverDrive","AUDIOBOOK","2019","1","1","Just Take My Heart: A Novel (unabridged) (Unabridged)","Mary Higgins Clark","Fiction, Mystery, Thriller","Simon & Schuster - Audiobooks","2013"
"Physical","Horizon","VIDEODISC","2019","1","4","Good times. Season three / a Bud Yorkin - Norman Lear Tandem production.",,"African American families Drama, Public housing Illinois Chicago Drama, Television series, Fiction television programs, Television comedies, Video recordings for the hearing impaired","Mill Creek Entertainment ;","©2014."
"Digital","OverDrive","EBOOK","2019","1","6","The Dance of Intimacy: A Woman's Guide to Courageous Acts of Change in Key Relationships","Harriet Lerner","Family & Relationships, Nonfiction, Psychiatry & Psychology","HarperCollins Publishers Inc.","2010"
"Digital","OverDrive","EBOOK","2019","1","4","Natural Born Heroes: Mastering the Lost Secrets of Strength and Endurance","Christopher McDougall","Health & Fitness, History, Nonfiction, Travel","Random House, Inc.","2015"
"Digital","OverDrive","EBOOK","2019","1","4","Countdown to Spanish: Learn to Communicate in 24 Hours","Gail Stein","Foreign Language Study, Nonfiction","McGraw-Hill Professional","2005"
"Digital","OverDrive","EBOOK","2019","1","2","First Strike: Dewey Andreas Series, Book 6","Ben Coes","Fiction, Thriller","Macmillan Publishers","2016"
"Physical","Horizon","BOOK","2019","1","1","Bob, chú mèo đường phố : tự truyện = a street cat named Bob / James Bowen.","Bowen, James, 1979-","Bowen James 1979, Bob Cat, Cats England London, Human animal relationships, Cat owners England London Biography, Homeless men England London Biography, Street musicians England London Biography, Autobiographies","Nhà xuất bản Văn Học,","2016."
"Physical","Horizon","BOOK","2019","1","1","Cherokee Indians / Suzanne Morgan Williams.","Williams, Suzanne, 1949-","Cherokee Indians History Juvenile literature, Cherokee Indians Social life and customs Juvenile literature, Cherokee Indians Juvenile literature, Indians of North America Southern States Juvenile literature","Heinemann Library,","[2003]"
"Physical","Horizon","BOOK","2019","1","1","Concrete poetry; a world view / edited and with an introd. by Mary Ellen Solt. Co-editor: Willis Barnstone. Translation: Augusto de Campos, Marco Guimarães, and M. E. S.","Solt, Mary Ellen","Concrete poetry","Indiana University Press,","[1969]"
"Physical","Horizon","BOOK","2019","1","6","Brittany the basketball fairy / by Daisy Meadows.","Meadows, Daisy","Walker Rachel Fictitious character Juvenile fiction, Tate Kirsty Fictitious character Juvenile fiction, Fairies Fiction, Contests Juvenile fiction, Magic Fiction, Jack Frost Legendary character Juvenile fiction, Goblins Juvenile fiction, Basketball stories, Sports Fiction, Fantasy","Scholastic Inc.,","2010."
"Physical","Horizon","BOOK","2019","1","2","The swap : a Nicole Graves mystery / Nancy Boyarsky.","Boyarsky, Nancy","Americans England Fiction, London England Fiction, Detective and mystery fiction, Thrillers Fiction","Light Messages,","2017."
"Digital","OverDrive","EBOOK","2019","1","2","Brush Back: V.I. Warshawski Series, Book 17","Sara Paretsky","Fiction, Mystery","Penguin Group (USA), Inc.","2015"
"Digital","OverDrive","EBOOK","2019","1","2","Driving Force","Dick Francis","Fiction, Mystery","Penguin Group (USA), Inc.","2010"
"Physical","Horizon","SOUNDDISC","2019","1","1","The best of Bill Frisell. Vol. 1, Folk songs.","Frisell, Bill","Guitar music Jazz, Jazz, Folk music United States, Popular instrumental music, Country music","Nonesuch,","[2009]"
"Physical","Horizon","BOOK","2019","1","1","I can do it! : a first look at not giving up / Pat Thomas ; illustrated by Lesley Harker.","Thomas, Pat, 1959-","Persistence Juvenile literature","Barrons,","2010."
"Physical","Horizon","BOOK","2019","1","1","The cabbage soup solution / Erika Oller.","Oller, Erika","Farm life Juvenile fiction, Cabbage Juvenile fiction, Cats Juvenile fiction, Rabbits Juvenile fiction, Humorous stories","Dutton Children's Books,","[2004]"
"Digital","OverDrive","EBOOK","2019","1","2","Beyond the Woods: Fairy Tales Retold","Paula Guran","Fantasy, Fiction, Horror, Short Stories","National Book Network (NBN)","2016"
"Physical","Horizon","BOOK","2019","1","3","The Flash. Vol. 6, Cold day in Hell / Joshua Williamson, Michael Moreci, writers ; Pop Mhan, Christian Duce, Howard Porter, Scott Kolins, Scott McDaniel, Mich Gray, artists ; Hi-Fi, Ivan Plascencia, colorists ; Steve Wands, Carlos M. Mangual, Travis Lanham, letterers.","Williamson, Joshua","Flash Fictitious character Comic books strips etc, Conspiracies Comic books strips etc, Superheroes Comics books strips etc, Comics Graphic works, Graphic novels","DC Comics,","[2018]"
"Physical","Horizon","VIDEODISC","2019","1","1","David Helfgott : a musical journey / an LWT/NVC Arts co-production ; executive producer, Nigel Wattis ; produced and directed by Leo Burley.",,"Helfgott David, Pianists Australia Biography, Piano music, Piano music Arranged, Sonatas Piano","Distributed by Kultur,","[2007, c1997]"
"Digital","OverDrive","EBOOK","2019","1","7","Finish: Give Yourself the Gift of Done","Jon Acuff","Business, Careers, Economics, Nonfiction","Penguin Group (USA), Inc.","2017"
"Digital","OverDrive","EBOOK","2019","1","3","Against the Grain: Extraordinary Gluten-Free Recipes Made from Real, All-Natural Ingredients","Nancy Cain","Cooking & Food, Health & Fitness, Nonfiction","Random House, Inc.","2015"
"Physical","Horizon","BOOK","2019","1","8","The prophet / by Kahlil Gibran.","Gibran, Kahlil, 1883-1931","Prose poems American, Mysticism Poetry","Alfred A. Knopf,","2008."
"Physical","Horizon","SOUNDDISC","2019","1","1","Currents, constellations / the Nels Cline 4.","Nels Cline 4 (Musical group)","Jazz 2011 2020, Guitar music Jazz, Jazz","Blue Note,","[2018]"
"Digital","OverDrive","AUDIOBOOK","2019","1","1","The Devil's Claw: Jennifer Dorey Series, Book 1 (unabridged) (Unabridged)","Lara Dearman","Fiction, Mystery","Blackstone Audio, Inc.","2018"
"Digital","OverDrive","AUDIOBOOK","2019","1","1","Sometimes It Lasts: Sea Breeze Series, Book 5 (unabridged) (Unabridged)","Abbi Glines","Fiction, Romance","Simon & Schuster - Audiobooks","2014"
"Physical","Horizon","MUSIC","2019","1","1","Jazz piano : ragtime to rock jazz : how to play the great jazz styles / by Win Stormen.","Stormen, Win","Piano Methods Jazz","Arco Pub. Co.,","[1975]"
"Digital","OverDrive","EBOOK","2019","1","5","Book Scavenger: The Book Scavenger Series, Book 1","Jennifer Chambliss Bertman","Juvenile Fiction, Mystery","Macmillan Publishers","2015"
"Digital","OverDrive","EBOOK","2019","1","3","Body Surfing: A Novel","Anita Shreve","Fiction, Literature","Hachette Digital, Inc.","2007"
"Digital","OverDrive","EBOOK","2019","1","2","A Cheese-Colored Camper: Geronimo Stilton Series, Book 16","Geronimo Stilton","Juvenile Fiction, Juvenile Literature","Scholastic, Inc. (US)","2015"
"Physical","Horizon","BOOK","2019","1","2","Adventures in human being : a grand tour from the cranium to the calcaneum / Gavin Francis.","Francis, Gavin","Human physiology, Human body, Human anatomy","Basic Books, a member of the Perseus Books Group,","[2015]"
"Physical","Horizon","BOOK","2019","1","4","The peppermint princess / Helen Perelman ; illustrated by Erica-Jane Waters.","Perelman, Helen","Fairies Juvenile fiction, Candy Juvenile fiction, Families Juvenile fiction","Aladdin","2016."
"Physical","Horizon","BOOK","2019","1","1","Goodbye Christopher Robin : A.A. Milne and the making of Winnie-the-Pooh / Ann Thwaite ; with a preface by Frank Cottrell-Boyce.","Thwaite, Ann","Milne A A Alan Alexander 1882 1956, Winnie the Pooh Fictitious character, Authors English 20th century Biography, Childrens stories Authorship, Teddy bears in literature, Biographies","St. Martin's Griffin,","2017."
"Physical","Horizon","BOOK","2019","1","1","The black book of colors / by Menena Cottin and Rosana Faría ; translated by Elisa Amado.","Cottin, Menena","Colors Juvenile literature, Touch Juvenile literature, Color, Braille books Juvenile literature","Groundwood Books/House of Anansi Press,","[2008]"
"Physical","Horizon","VIDEODISC","2019","1","2","Thomas & friends. Thomas' Christmas carol / Hit Entertainment ; Gullane (Thomas) Limited.",,"Thomas the Tank Engine Fictitious character Juvenile drama, Railroad trains Juvenile drama, Yeti Juvenile drama, Childrens television programs, Christmas television programs, Animated television programs, Fiction television programs, Television series, Video recordings for the hearing impaired","Universal Studios Home Entertainment,","[2015]"
"Physical","Horizon","BOOK","2019","1","1","Secrets in the dark : a life in sermons / Frederick Buechner ; foreword by Brian D. McLaren.","Buechner, Frederick, 1926-","Presbyterian Church Sermons, Sermons American 20th century","HarperSanFrancisco,","[2006]"
"Physical","Horizon","BOOK","2019","1","5","Vegan slow cooking for two or just for you : more than 100 delicious one-pot meals for your 1.5-quart or 1.5 litre slow cooker / Kathy Hester.","Hester, Kathy","Vegan cooking, Electric cooking Slow, Cooking for two, Cooking for one, Cookbooks","Fair Winds Press, a member of Quayside Publishing Group,","2013."
"Physical","Horizon","SOUNDDISC","2019","1","4","Broken boy soldiers / the Raconteurs.","Raconteurs (Rock group)","Rock music 2001 2010, Rock music","Third Man/Warner Bros.,","©2008."
"Physical","Horizon","BOOK","2019","1","1","Teach me-- everyday Hebrew. Volume 1 / written by Judy Mahoney ; illustrated by Patrick Girouard.","Mahoney, Judy","Hebrew language Self instruction Juvenile literature, Hebrew language Study and teaching Elementary Juvenile literature, Hebrew language Textbooks for foreign speakers English Pictorial works Juvenile literature, Hebrew language Juvenile sound recordings, Childrens songs Hebrew Juvenile literature","Teach Me Tapes,","[2008]"
"Physical","Horizon","BOOK","2019","1","1","Adolf Hitler / Sean Stewart Price.","Price, Sean","Hitler Adolf 1889 1945 Juvenile literature, Heads of state Germany Biography Juvenile literature, National socialism Juvenile literature, Heads of state, Germany History 1933 1945 Juvenile literature","Franklin Watts,","[2010]"
"Physical","Horizon","VIDEODISC","2019","1","4","Russian ark / the State Hermitage Museum ; a Hermitage Bridge Studio and Egoli Tossell Film AG production ; directed by Alexander Sokurov ; written by Anatoly Nikiforov, Alexander Sokurov ; produced by Andrey Deryabin, Jens Meurer, Karsten Stöter.",,"Gosudarstvennyi Ermitazh Russia Drama, Time travel Drama, Russia History 1689 1801 Drama, Historical films, Feature films, Fiction films, Motion pictures Russian","Kino Lorber,","[2013]"
"Digital","OverDrive","EBOOK","2019","1","1","Mine's Bigger: Tom Perkins and the Making of the Greatest Sailing Machine Ever Built","David A. Kaplan","Biography & Autobiography, Nonfiction, Sports & Recreations","HarperCollins Publishers Inc.","2007"
"Physical","Horizon","BOOK","2019","1","1","Speak English like an American = [Amerika-jin no yōni Eigo o hanasō] / Amy Gillett.","Gillett, Amy","English language Conversation and phrase books Japanese","Language Success Press,","[2004]"
"Digital","OverDrive","AUDIOBOOK","2019","1","3","The Partly Cloudy Patriot (Unabridged)","Sarah Vowell","Literary Criticism, Nonfiction","Simon & Schuster - Audiobooks","2008"
"Physical","Horizon","BOOK","2019","1","2","Broken Harbor / Tana French.","French, Tana","Police Ireland Dublin Fiction, Murder Investigation Fiction, Dublin Ireland Fiction, Psychological fiction, Detective and mystery fiction","Viking,","[2012]"
"Physical","Horizon","SOUNDDISC","2019","1","1","Rapture of the deep : being an account of the further adventures of Jacky Faber, soldier, sailor, mermaid, spy / L.A. Meyer.","Meyer, L. A. (Louis A.), 1942-","Seafaring life Juvenile fiction, Buried treasure Fiction, Kidnapping Juvenile fiction, Orphans Juvenile fiction, Caribbean Area History 19th century Juvenile fiction, Spy stories","Listen & Live Audio,","[2010]"
