"usageclass","checkouttype","materialtype","checkoutyear","checkoutmonth","checkouts","title","creator","subjects","publisher","publicationyear"
"Physical","Horizon","VIDEODISC","2012","1","4","placard The closet",,"Accountants Drama, Blue collar workers France Drama, Homosexuality Drama, Feature films, Fiction films, Comedy films, Motion pictures French, Video recordings for the hearing impaired",,
"Physical","Horizon","BOOK","2012","1","4","The rooster prince of Breslov / by Ann Redisch Stampler ; illustrated by Eugene Yelchin.","Stampler, Ann Redisch","Jews Folklore Juvenile literature, Roosters Folklore Juvenile literature, Folklore Juvenile literature, Jews Folklore","Clarion Books,","2010."
"Physical","Horizon","SOUNDDISC","2012","1","1","Kwanzaa music",,"Kwanzaa Songs and music, African Americans Music, Songs Swahili",,
"Physical","Horizon","BOOK","2012","1","1","Field notes the grace note of the canyon wren",,"Short stories",,
"Physical","Horizon","BOOK","2012","1","6","My abandonment / Peter Rock.","Rock, Peter, 1967-","Teenage girls Fiction, Fathers and daughters Fiction, Homeless families Fiction, Survival Fiction, Wilderness survival Fiction, Forest Park Portland Or Fiction, Wilderness areas Northwest Pacific Fiction, Psychological fiction","Houghton Mifflin Harcourt,","c2009, 2008."
"Digital","Freegal","SONG","2012","1","4","Sunrise","Childish Gambino",,,
"Physical","Horizon","BOOK","2012","1","6","Powering the future : how we will (eventually) solve the energy crisis and fuel the civilization of tomorrow / Robert B. Laughlin.","Laughlin, Robert B.","Renewable energy sources Popular works, Power resources Popular works","Basic Books,","c2011."
"Physical","Horizon","VIDEODISC","2012","1","1","Springtime in a small town",,"Marriage China Drama, Love Drama, Triangles Interpersonal relations Drama, Feature films, Motion pictures Chinese, Video recordings for the hearing impaired",,
"Physical","Horizon","BOOK","2012","1","1","Hà Nội ảo : đoản thiên / Hồ Linh.","Hò Linh, 1939-","Short stories Vietnamese","Cơ sở Kinh Doanh,","2007."
"Physical","Horizon","BOOK","2012","1","1","L︠i︡ubovʹ i schastʹe dobavl︠i︡atʹ po vkusu / Irada Vovnenko.","Vovnenko, Irada",,"AST : Astrelʹ-SPb,","2010."
"Physical","Horizon","BOOK","2012","1","13","Larry gets lost in Seattle / illustrated by John Skewes; written by John Skewes and Robert Schwartz.","Skewes, John","Seattle Wash Juvenile literature, Seattle Wash Description and travel Juvenile literature, Historic buildings Washington State Seattle Juvenile literature, Historic sites Washington State Seattle Juvenile literature, Seattle Wash Buildings structures etc Juvenile literature, Lost and found possessions Fiction, Dogs Fiction, Stories in rhyme","Sasquatch Books,","2007."
"Physical","Horizon","VIDEODISC","2012","1","22","Jurassic Park III",,"Dinosaurs Drama, Paleontology Jurassic Drama, Feature films, Fiction films, Science fiction films, Video recordings for the hearing impaired",,
"Physical","Horizon","BOOK","2012","1","1","time to embrace a story of hope healing and abundant life",,"Coaches Athletics Fiction, School sports Fiction, Christian fiction, Sports stories",,
"Digital","OverDrive","AUDIOBOOK","2012","1","1","Women In Love: Brangwen Family Series, Book 2 (unabridged) (Unabridged)","D. H. Lawrence","Classic Literature, Fiction","Blackstone Audio, Inc.","2008"
"Physical","Horizon","BOOK","2012","1","1","The short stories / Langston Hughes ; edited by R. Baxter Miller ; introduction by Arnold Rampersad.","Hughes, Langston, 1902-1967","African Americans Literary collections, United States Social life and customs 1918 1945 Fiction","University of Missouri Press,","2002."
"Digital","OverDrive","EBOOK","2012","1","1","Frommer's 500 Adrenaline Adventures: 500 Places Series, Book 14","Lois Friedland","Nonfiction, Travel","John Wiley & Sons, Inc.","2010"
"Physical","Horizon","BOOK","2012","1","1","Game design foundations",,"Computer games Programming",,
"Digital","OverDrive","AUDIOBOOK","2012","1","1","Heart Chakra Meditations (Unabridged)","Layne Redmond","Nonfiction, Religion & Spirituality","Sounds True, Inc","2009"
"Physical","Horizon","BOOK","2012","1","1","rescue",,"Kidnapping Fiction, Brothers and sisters Fiction",,
"Physical","Horizon","VIDEODISC","2012","1","1","Gasoline [videorecording] = Benzina / Tele+ ; produced by Galliano Juso ; screenplay by Monica Strambrini, Elena Stancanelli and Anne Ritte Ciccone ; directed by Monica Strambrini.",,"Lesbians Italy Drama, Feature films, Motion pictures Italian","Strand Releasing Home Video,","2003."
"Physical","Horizon","BOOK","2012","1","1","Chapaev i Pustota : roman / Viktor Pelevin ; predislovie Urgana Dzhambona Tulku VII.","Pelevin, Viktor",,"Vagrius,","1996."
"Physical","Horizon","BOOK","2012","1","1","The lost city of Z [text (large print)] : a tale of deadly obsession in the Amazon / David Grann.","Grann, David","Amazon River Region Description and travel, El Dorado, Fawcett Percy Harrison 1867 1925 Travel Amazon River Region, Fawcett Percy Harrison 1867 1925 Death and burial, Grann David Travel Amazon River Region, Explorers Amazon River Region, Large type books","Random House Large Print,","c2009."
"Physical","Horizon","BOOK","2012","1","1","Mudras : yoga in your hands / Gertrud Hirschi.","Hirschi, Gertrud.","Hatha yoga, Mudras Buddhism","Samuel Weiser,","2000."
"Physical","Horizon","BOOK","2012","1","1","Picasso looks at Degas",,"Picasso Pablo 1881 1973 Exhibitions, Degas Edgar 1834 1917 Influence Exhibitions, Degas Edgar 1834 1917 Exhibitions",,
"Physical","Horizon","SOUNDDISC","2012","1","1","Dichterliebe [sound recording] / Schumann. Lieder / Brahms.","Schumann, Robert, 1810-1856","Songs Medium voice with piano, Song cycles","Sony Classical,","p2009."
"Physical","Horizon","BOOK","2012","1","18","Stars / by Mary Lyn Ray and Marla Frazee.","Ray, Mary Lyn","Stars Juvenile fiction","Beach Lane Books,","2011."
"Physical","Horizon","SOUNDDISC","2012","1","1","Vertigo [sound recording] / Groove Armada.","Groove Armada (Musical group)","Remixes, House music, Popular music 1991 2000","Jive Electro Records,","p1999."
"Physical","Horizon","VIDEODISC","2012","1","1","Er di Drifters",,"Fathers and sons China Drama, Feature films, Motion pictures Chinese, Video recordings for the hearing impaired",,
"Physical","Horizon","BOOK","2012","1","4","Ants! / by the editors of Time for kids with Brenda Iasevoli.",,"Ants Juvenile literature","HarperCollins Publishers,","2005."
"Physical","Horizon","BOOK","2012","1","4","Round and square",,"Circle Juvenile literature, Square Juvenile literature, Circle, Square, Shape",,
"Physical","Horizon","BOOK","2012","1","8","Better : a surgeon's notes on performance / Atul Gawande.","Gawande, Atul","Gawande Atul, Internal medicine Case studies, Medicine Miscellanea","Metropolitan,","2007."
"Digital","OverDrive","EBOOK","2012","1","1","The Other Side of Dawn: Tomorrow Series, Book 7","John Marsden","Suspense, Young Adult Fiction","Houghton Mifflin Harcourt Trade and Reference","2011"
"Digital","OverDrive","EBOOK","2012","1","2","Killer Crab Cakes: Fresh-Baked Mystery Series, Book 4","Livia J. Washburn","Fiction, Mystery","Penguin Group (USA), Inc.","2011"
"Physical","Horizon","SOUNDDISC","2012","1","17","Begin to hope [sound recording] / Regina Spektor.","Spektor, Regina","Popular music 2001 2010, Rock music 2001 2010","Sire,","p2006."
"Physical","Horizon","SOUNDDISC","2012","1","5","Jason Isbell and the 400 Unit [sound recording].","Isbell, Jason","Rock music 2001 2010","Lightning Rod Records,","p2008."
"Physical","Horizon","BOOK","2012","1","1","500 brooches : inspiring adornments for the body / [editor, Marthe Le Van].",,"Jewelry making, Brooches","Lark Books,","c2005."
"Physical","Horizon","BOOK","2012","1","1","scary scene in a scary movie",,"Obsessive compulsive disorder Fiction, Emotional problems Fiction, Family problems Fiction, High schools Fiction, Schools Fiction, New York N Y Fiction",,
"Physical","Horizon","BOOK","2012","1","1","water devil a Margaret of Ashbury novel",,"Margaret of Ashbury Fictitious character Fiction, Women healers Fiction, Women mystics Fiction, Forced marriage Fiction, Great Britain History Edward III 1327 1377 Fiction, Historical fiction",,
"Physical","Horizon","VIDEODISC","2012","1","4","The Sarah Jane adventures. The complete second season [videorecording] / BBC Wales.",,"Extraterrestrial beings Drama, Women journalists Drama, Teenagers Drama, Television series, Childrens television programs, Science fiction television programs, Fiction television programs, Video recordings for the hearing impaired","BBC Video ; Warner Home Video,","2009."
"Physical","Horizon","BOOK","2012","1","1","Learning to breathe",,"Single women Fiction, Life change events Fiction, Love stories",,
"Physical","Horizon","SOUNDDISC","2012","1","2","sun and the moon",,"Rock music 2001 2010",,
"Physical","Horizon","BOOK","2012","1","1","Wings / Sneed B. Collard III ; illustrated by Robin Brickman.","Collard, Sneed B.","Wings Anatomy Juvenile literature","Charlesbridge,","c2008."
"Physical","Horizon","SOUNDDISC","2012","1","1","Wayward angel",,"Country music 2001 2010, Rock music 2001 2010",,
"Physical","Horizon","BOOK","2012","1","2","The secret history of the American empire : economic hit men, jackals, and the truth about global corruption / John Perkins.","Perkins, John, 1945-","United States Foreign economic relations, United States Foreign relations 2001 2009, Corporations American Foreign countries, Corporations American Corrupt practices, Globalization Social aspects, Imperialism","Dutton,","c2007."
"Physical","Horizon","BOOK","2012","1","2","Richard Scarry's great big schoolhouse.","Scarry, Richard","First day of school Juvenile fiction, Schools Fiction, Cats Juvenile fiction, Animals Fiction","Sterling Pub.,","[2008]"
"Physical","Horizon","SOUNDDISC","2012","1","1","flying Dutchman",,"Popular instrumental music 2001 2010, Popular music 2001 2010, Violin with orchestra Arranged",,
"Digital","OverDrive","EBOOK","2012","1","2","Mary Poppins and Mary Poppins Comes Back","P. L. Travers","Classic Literature, Juvenile Fiction","Houghton Mifflin Harcourt Trade and Reference","2011"
"Physical","Horizon","SOUNDDISC","2012","1","1","Rich dad's conspiracy of the rich [sound recording] : the 8 new rules of money / Robert T. Kiyosaki.","Kiyosaki, Robert T., 1947-","Finance Personal, Financial crises, Money","Hachette Audio,","2009."
"Physical","Horizon","BOOK","2012","1","1","Hiking & backpacking : a complete illustrated guide / Buck Tilton ; photographs by Stephen Gorman.","Tilton, Buck","Hiking, Backpacking","Knack,","c2009."
"Physical","Horizon","BOOK","2012","1","1","The library of shadows / Mikkel Birkegaard ; translated from the Danish by Tiina Nunnally.","Birkegaard, Mikkel.","Bookstores Denmark Copenhagen Fiction, Books and reading Fiction, Suspense fiction","Black Swan,","2009."
"Digital","OverDrive","EBOOK","2012","1","2","Fear of the Dark: Fearless Jones Series, Book 3","Walter Mosley","Fiction, Mystery","Hachette Digital, Inc.","2007"
"Physical","Horizon","BOOK","2012","1","5","Learning Chinese characters : a revolutionary new way to learn and remember the 800 most basic Chinese characters / Alison Matthews, Laurence Matthews ; illustrations by Janet Jordan and Dil Roworth.","Matthews, Alison","Chinese characters, Chinese language Textbooks for foreign speakers English","Tuttle Pub.,","2007-"
"Digital","Freegal","SONG","2012","1","1","It Ain't The Money (featuring Pharoahe Monch)","Macy Gray",,,
"Physical","Horizon","SOUNDDISC, VIDEODISC","2012","1","8","Rocking the cradle [sound recording] : Egypt 1978 / Grateful Dead.","Grateful Dead (Musical group)","Rock music 1971 1980","Rhino,","p2008."
"Digital","OverDrive","EBOOK","2012","1","2","What the Nose Knows: The Science of Scent in Everyday Life","Avery Gilbert","Nonfiction, Science","Random House, Inc.","2008"
"Physical","Horizon","BOOK","2012","1","2","Roberto & me / Dan Gutman.","Gutman, Dan","Time travel Juvenile fiction, Baseball stories, Clemente Roberto 1934 1972 Juvenile fiction, Conduct of life Fiction, Global warming Juvenile fiction","Harper,","2010."
"Physical","Horizon","BOOK","2012","1","1","Sea turtles : ocean nomads / by Mary M. Cerullo ; photographs by Jeffrey L. Rotman.","Cerullo, Mary M.","Sea turtles Juvenile literature, Turtles Juvenile literature, Endangered species Juvenile literature","Dutton's Children's Books,","2003."
"Digital","OverDrive","EBOOK","2012","1","3","The Poisoner's Handbook: Murder and the Birth of Forensic Medicine in Jazz Age New York","Deborah Blum","History, Medical, Nonfiction","Penguin Group (USA), Inc.","2011"
"Physical","Horizon","VIDEODISC","2012","1","1","MASH season four",,"United States Army Medical care Drama, Korean War 1950 1953 Drama, Mobile hospitals Korea Drama, Military hospitals Korea Drama, Television series, Fiction television programs, Comedy television programs, War television programs, Video recordings for the hearing impaired",,
"Physical","Horizon","VIDEODISC","2012","1","33","House M.D. Season one [videorecording] / NBC Universal Television Studio.",,"Physician and patient Drama, Hospitals Employees Drama, Hospitals Medical staff Drama, Health care teams Drama, Medical ethics Drama, Television series, Medical television programs, Fiction television programs, Video recordings for the hearing impaired","Universal,","c2007."
"Physical","Horizon","BOOK","2012","1","3","Emma's rug / Allen Say.","Say, Allen","Creative ability Juvenile fiction, Rugs Juvenile fiction, Drawing Juvenile fiction","Houghton Mifflin Co.,","1996."
"Physical","Horizon","BOOK","2012","1","3","Democracy / James Laxer.","Laxer, James, 1941-","Democracy, Globalization, Economic policy, Sustainable development","Groundwood Books/House of Anansi Press,","2009."
"Digital","OverDrive","EBOOK","2012","1","2","Sweethearts","Sara Zarr","Young Adult Fiction","Hachette Digital, Inc.","2011"
"Physical","Horizon","BOOK","2012","1","18","Apartment gardening : plants, projects, and recipes for growing food in your urban home / Amy Pennington.","Pennington, Amy, 1974-","Urban gardening, Container gardening","Sasquatch Books,","2011."
"Physical","Horizon","BOOK","2012","1","1","The Late Baroque era : from the 1680s to 1740 / edited by George J. Buelow.",,"Music 17th century History and criticism, Music 18th century History and criticism","Prentice Hall,","1994."
